Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
PSIP1	308.81643788603884	-2.1364546869181054e-5	0.0014427113165724466	0.001349189573254017	0.007194148451853012	TRUE
DOPEY2	129.87234397639193	-2.1428945116760724e-5	0.0014427299915666146	0.004082225449922158	0.017930787735734036	TRUE
MAPK14	233.9281743690781	-2.1457047610445898e-5	0.0014426975705772315	0.3164244181187827	0.4966509336943357	FALSE
CTD-2368P22.1	185.08084120122584	-2.1500798786462255e-5	0.0014427449629162315	5.408084909638878e-6	6.560829312409295e-5	TRUE
PHF11	360.2313651800834	-2.1547894471379267e-5	0.0014426786708088453	0.012454285085395084	0.04429203290252512	TRUE
C19orf12	102.58464727149578	-2.1550616574860116e-5	0.0014427224461441815	0.015404617914566949	0.052422221704599634	FALSE
TBC1D14	122.20637597820752	-2.155110366524793e-5	0.0014426801222097438	0.13377929577681827	0.2725073783989027	FALSE
HDAC6	85.83348349563187	-2.1590520608003716e-5	0.0014426593357276644	0.017943430403553763	0.059182458064587926	FALSE
WHAMM	124.29760478407397	-2.159806149475993e-5	0.0014426565963611244	0.011083616139657497	0.04022894445111282	TRUE
RP11-220I1.1	480.8536310387579	-2.1624018266894075e-5	0.0014427260802114758	0.015166653941589553	0.051765530338343364	FALSE
CLEC16A	48.19587960242138	-2.1655388627137746e-5	0.0014426738761352399	0.04312609738933262	0.11666620653733453	FALSE
UBP1	130.67643977732467	-2.167264186692191e-5	0.0014427189143142447	0.6469865979144129	0.7840664126064073	FALSE
C8orf76	145.6657814805662	-2.1683157851776913e-5	0.0014426438517400103	0.0223530445457426	0.07000858263817751	FALSE
PHF3	786.5062816718195	-2.1683864398791198e-5	0.0014425583144402653	0.03583877334650347	0.10136776091705425	FALSE
ILKAP	204.1401107166632	-2.1688311532758273e-5	0.001442692040740514	0.005588869305403929	0.023214568095275567	TRUE
FAM175B	92.99711368407867	-2.1699974041715086e-5	0.0014426569519054707	0.017904076677461023	0.059082683800945654	FALSE
C22orf46	111.73004163126707	-2.179426177299281e-5	0.0014427073736587252	0.0022097060452799535	0.010850490533662412	TRUE
ANKFY1	125.5090548126661	-2.180051970005396e-5	0.0014426525273276063	0.023275979630675528	0.07221631999804111	FALSE
RP11-385D13.3	34.84447075790721	-2.1817372469290245e-5	0.0014427222177287114	5.712176002425913e-4	0.003495909283007639	TRUE
PPP6R1	41.1433952322354	-2.183108199956354e-5	0.0014427087097590658	0.0018638907958350216	0.009410280990242357	TRUE
LRBA	283.2972559861581	-2.183406594370931e-5	0.0014427247500994635	4.3506855034942574e-4	0.002778566631372713	TRUE
PRKDC	652.5388845371757	-2.184173054970021e-5	0.0014427199996048432	0.248848290462281	0.4218418484643242	FALSE
LLPH	262.19171362006495	-2.184423613267963e-5	0.0014426130053677186	0.06354627809360024	0.15780815465229978	FALSE
ARID2	197.74539292466906	-2.185717514707612e-5	0.0014426403922907889	0.028597380077720783	0.08513786270993517	FALSE
ZNF687	33.13342725448044	-2.1866805793694018e-5	0.0014427175868607675	9.589881377126189e-4	0.005422400701630301	TRUE
WDR82	300.4083273911227	-2.1877555193378553e-5	0.0014426671424362496	0.030317292269679833	0.08914140232783738	FALSE
MED10	614.6054396653298	-2.1880028396423668e-5	0.0014426958212933195	0.2215444605499097	0.38979343678724954	FALSE
AP1G2	181.19080009996966	-2.1887494161814525e-5	0.0014427311949787049	1.8086192463069456e-4	0.0013339482234654568	TRUE
ZNF480	214.59097885250384	-2.1908716996005375e-5	0.0014427045070515329	0.005488260324431212	0.02287926372089831	TRUE
MAP2K2	160.31430590676888	-2.1915495791108712e-5	0.001442727723830793	0.8349581746920958	0.9077549248794431	FALSE
RABL2A	58.933694388752194	-2.1924421163880852e-5	0.0014427320317540533	1.538942914828174e-4	0.0011629046339805985	TRUE
RUFY2	134.47763116902695	-2.1926909575168344e-5	0.0014427173709974943	0.0635373144198008	0.1578038207829204	FALSE
USP10	372.1196687917616	-2.192864887317645e-5	0.001442648014819958	0.025186962523148452	0.07692263030435154	FALSE
PDXDC1	191.97377247305351	-2.1929685031212537e-5	0.0014426959948117875	0.5167550913008829	0.6846120266001213	FALSE
RAB7L1	288.02355387537364	-2.1934082109687353e-5	0.0014427409594345874	0.023553985093421236	0.07293394732681042	FALSE
MAVS	65.4818310848202	-2.196813534011451e-5	0.001442697853444649	0.0039407984502312495	0.017407515643666466	TRUE
UTP23	199.58177612552169	-2.2029994783881506e-5	0.0014426049650226663	0.05250528009896991	0.1358203677959509	FALSE
IQGAP2	367.6113413095816	-2.206585128238193e-5	0.0014427422367046438	0.46819245636902634	0.6432754250947951	FALSE
HERC3	92.62479284085889	-2.207129442009411e-5	0.0014426433219903029	0.027208700542701966	0.08183642093153468	FALSE
SLC46A3	139.5429713886484	-2.2077815532482836e-5	0.001442738899035317	5.17642760714592e-5	4.5900152592874994e-4	TRUE
RAD54L2	92.62087599195641	-2.213674842030217e-5	0.0014427024926048843	0.0033248793902280454	0.015187043115289447	TRUE
ASCC2	311.8551884987516	-2.215308423673225e-5	0.0014426895951559179	0.005617773713036393	0.023312481233995555	TRUE
C17orf85	220.0511617649626	-2.215865219278634e-5	0.001442505967013286	0.9756428202655839	0.9869292348260577	FALSE
ELP6	192.01929369830094	-2.2185988948950233e-5	0.0014426226818988251	0.036555714345541106	0.1029294785301229	FALSE
ZNF91	305.26640206064195	-2.2211305357813353e-5	0.0014427220070938624	0.0041823802243018335	0.018289860788850247	TRUE
KIAA0100	102.68851881417939	-2.2224279521754914e-5	0.001442673933562544	0.01141764822408103	0.04118831812320716	TRUE
RFX1	78.8207800322993	-2.22480605144741e-5	0.0014426058589663085	0.007544103178299539	0.029555849387241262	TRUE
PPIP5K2	403.24668314515793	-2.226239973912257e-5	0.0014427332974846848	0.10082479284051944	0.22259450578535606	FALSE
TMEM203	38.94049524949209	-2.2286265380560276e-5	0.0014427262439002245	4.0647446228781847e-4	0.0026235424328532623	TRUE
HINFP	134.7847878375689	-2.233080341219776e-5	0.001442730595079836	2.2827533842375392e-4	0.0016207623167527393	TRUE
ZBTB11-AS1	38.58551662301443	-2.2385647603401948e-5	0.001442711690202338	0.12034958223220608	0.252152790605545	FALSE
FLI1	419.71461075919336	-2.2391195597699153e-5	0.0014427072702877704	0.0023440238151901218	0.011389798760584852	TRUE
ZNF586	65.41068077796815	-2.2397375125408898e-5	0.0014426993088808451	0.004193587841419468	0.01833365803631122	TRUE
RMND5B	120.67010049300112	-2.2421709549291217e-5	0.0014426914699047521	0.006440663071254493	0.02604019519154697	TRUE
HAGH	291.9041324670667	-2.2435738160331692e-5	0.0014426541126224737	0.022319412328663933	0.06996110019518115	FALSE
ADA	306.28960333320913	-2.243794950294492e-5	0.0014427346969779352	0.05126001920665325	0.13337244464135284	FALSE
LCP1	1476.9847929284458	-2.2438836791536573e-5	0.0014427573223594079	0.8446915384370699	0.9127929669685015	FALSE
KIAA0586	166.79376803366588	-2.244462539405694e-5	0.0014426856275697858	0.007132084258428546	0.028252894125614266	TRUE
PITPNA-AS1	211.37653572291694	-2.245345392036833e-5	0.001442697214784964	0.061491336630962436	0.1537720489261747	FALSE
UPF3B	316.02409383502186	-2.246627001023251e-5	0.0014426660083849652	0.011206411853960478	0.04058703935378231	TRUE
UBLCP1	225.12132285080256	-2.246937957394302e-5	0.0014426958382744665	0.02210334475053658	0.06944541816491524	FALSE
ELK4	253.32308526839546	-2.247313912465229e-5	0.0014427069349176303	0.02405871324385186	0.07426539540014762	FALSE
RPP30	200.68502518303305	-2.249455724783327e-5	0.001442669754933478	0.34673197582280074	0.5291014744843116	FALSE
PUS7L	303.18134626333693	-2.251783108346624e-5	0.0014426957913560167	0.006345297846865765	0.025753137035663773	TRUE
ENTPD4	142.67996549023124	-2.254236849696956e-5	0.001442700433992747	0.010004528071895186	0.037151178559487116	TRUE
TUBGCP3	126.26481315158077	-2.2593433885893236e-5	0.0014427198638474255	9.471608746121401e-4	0.00536839094630438	TRUE
CRTC3	174.96151821529244	-2.2593820763795902e-5	0.001442677128679958	0.011243333128008319	0.04067359018887802	TRUE
PCMTD2	164.52868051266978	-2.259481315623476e-5	0.0014426559780129037	0.019213944666478907	0.062315612036420935	FALSE
CHCHD7	510.8526628754822	-2.259920600233142e-5	0.001442700427343569	0.0022411891287788736	0.01098187211018576	TRUE
EDRF1	151.9789773327955	-2.2618278483790352e-5	0.0014427057663056848	0.002558488321185848	0.012270977005143445	TRUE
SFR1	142.79287868456626	-2.2618944749848244e-5	0.0014426916387347425	0.005519296332709202	0.022969224658167878	TRUE
SP110	772.5936046146894	-2.2619233093069604e-5	0.0014427397094310633	6.80932833347498e-5	5.83759712541555e-4	TRUE
LANCL1	98.96013834337907	-2.2660594664819363e-5	0.001442680952872318	0.00954869081022723	0.0358006101261194	TRUE
ARSK	69.91658407881471	-2.2681693266068655e-5	0.0014426868061031513	0.006482752084024193	0.026176476414638505	TRUE
POLR1C	110.64818263183078	-2.2715940111027856e-5	0.0014426601822485055	0.017118042599866705	0.05702796849675191	FALSE
CDC37L1	178.41808281286626	-2.2773471210332266e-5	0.001442700103601085	0.003766433760031389	0.016800246567648683	TRUE
ZNF7	179.11328987563303	-2.2792996137978143e-5	0.0014426950402076772	0.0055786206030012915	0.023185213878747384	TRUE
CCDC59	521.0110559252755	-2.2795515418265913e-5	0.0014423806114186102	0.5507746358269353	0.7111082160295673	FALSE
VPS13A	356.88077544402006	-2.2805286039793515e-5	0.0014426986546689643	0.003946426587988493	0.017421815759292497	TRUE
ZNF589	39.014769151364035	-2.2809672711803415e-5	0.0014427030800008376	0.0030384095543561245	0.014096492204537188	TRUE
EMC6	504.62999877947544	-2.2857831215875818e-5	0.0014426606691978292	0.01626203531725774	0.054785691796975095	FALSE
RBM4	342.3209354564071	-2.286741855640477e-5	0.0014427381913985945	1.0124721197659348e-4	8.149356778425295e-4	TRUE
UTP14C	82.29898109885089	-2.287987269269808e-5	0.0014427144752948689	0.13702655863354235	0.27754448237634294	FALSE
SNIP1	55.321993578325106	-2.290929416858556e-5	0.0014426669940243895	0.01490764287206285	0.05106437032806178	FALSE
DDHD2	111.98742714223175	-2.2925741311998452e-5	0.0014427299094574293	3.3962441096630787e-4	0.002261507538268187	TRUE
CDPF1	72.23282838308663	-2.2947240019112738e-5	0.0014427021045682062	0.003266580930955649	0.014970802040172213	TRUE
ORAI1	163.92966324588443	-2.295284457327674e-5	0.0014427313156160576	6.153910264120356e-4	0.003715289485886084	TRUE
DENR	551.0760474820738	-2.2973070998144967e-5	0.0014425526243289544	0.17116097164697527	0.32528470843906165	FALSE
UBE3B	100.25444149311828	-2.2987088681779844e-5	0.0014426723093040404	0.03395057162264873	0.0972093577266174	FALSE
NF2	122.88452492729664	-2.3019544871677756e-5	0.0014426931543608027	0.2081774462147575	0.3732748648048568	FALSE
UBOX5	40.439456046961226	-2.3032070651009226e-5	0.0014427221735235707	6.804744127633044e-4	0.004057788089857773	TRUE
EIF4A3	222.7188311341148	-2.3054504760888733e-5	0.0014427708016706848	0.17813712864453002	0.33461554986235353	FALSE
ZNF43	183.64764752235095	-2.306533998609206e-5	0.0014427356392893449	1.707587735117142e-4	0.0012711982550897081	TRUE
PIGX	90.2180326254841	-2.3148585349154502e-5	0.001442676529363194	0.020904525037191212	0.06651052566410087	FALSE
MTPN	905.5955884642921	-2.3161462249688533e-5	0.0014426806291067869	0.008650773342432345	0.03311408790735659	TRUE
ZFX	230.82056539559045	-2.31919589109992e-5	0.0014426809870112123	0.007709779399228113	0.030086306220372328	TRUE
DIABLO	40.506130895354765	-2.3207461281199188e-5	0.001442713945717643	0.0015395636673738984	0.00801915685786533	TRUE
UGGT1	200.34459148086853	-2.3229384978808303e-5	0.0014426972737726883	0.00425644984909229	0.018558355647696596	TRUE
SMYD4	163.38985361470887	-2.3290313264183357e-5	0.0014427274635163418	4.854662120677998e-4	0.0030496485235672905	TRUE
EXD3	91.99482480095139	-2.32975771573119e-5	0.0014426977561194415	0.004062810388956524	0.017856272198025446	TRUE
C7orf49	194.31023660449299	-2.335264386024543e-5	0.0014427299785178373	3.946496946073511e-4	0.0025624936041943043	TRUE
CCDC142	72.4041056613335	-2.3358912702088368e-5	0.0014427537604266287	4.5689580211126925e-6	5.6945262998600096e-5	TRUE
COTL1	903.4033238839987	-2.34216498263575e-5	0.0014427703492855232	0.27635620215259776	0.45403118724048624	FALSE
7-Sep	2200.743770708495	-2.345100126309887e-5	0.0014427000270463342	0.5104711470295822	0.6786923529675551	FALSE
C11orf30	109.43936620118689	-2.346522825433221e-5	0.0014426167217973112	0.07629336078144114	0.18051825117723605	FALSE
ZFAND2B	309.9886960000074	-2.3468295245534682e-5	0.0014425779774407323	0.05139412398584622	0.13364183947360345	FALSE
UBE3D	68.16425317747016	-2.3512315400306554e-5	0.0014426846287212526	0.006786860846187007	0.02715365390894842	TRUE
FRG1	392.34678738977755	-2.3514911244058785e-5	0.0014425322561470205	0.24385139536380848	0.415984030748983	FALSE
KLF13	467.10004688716697	-2.3544600463004497e-5	0.0014427420631834863	0.005505400546580402	0.022928855276965934	TRUE
PEX16	258.0236954083519	-2.3545273588717977e-5	0.001442662861535749	0.022403597533370217	0.07011668513629296	FALSE
ANKRD49	347.0962715958229	-2.354740658866521e-5	0.0014427673033904904	2.768019878772348e-8	6.478766870432795e-7	TRUE
SRBD1	121.12705984311994	-2.3558732993558825e-5	0.0014426970762646662	0.004754414819348348	0.020272335160088598	TRUE
MED12	60.696301670671104	-2.3574761929762997e-5	0.001442680438995229	0.25051428175076546	0.4238356276662225	FALSE
TBC1D13	45.71662853676814	-2.358120143249649e-5	0.001442721818485594	9.394799676904656e-4	0.005335924025378349	TRUE
SS18L2	665.2045378716408	-2.3607902080166387e-5	0.001442653218806885	0.022730215981452584	0.07087508936963842	FALSE
TMEM131	172.28182807926996	-2.3632265018517633e-5	0.0014426056752891148	0.04502679845502424	0.12055491010719963	FALSE
ZBTB37	127.321237234353	-2.3632908850196236e-5	0.0014427351899136338	2.3714965365525812e-4	0.0016745247346762267	TRUE
CCDC94	88.40393201609106	-2.365184570934874e-5	0.001442675353813312	0.00994024408894585	0.03697817060463059	TRUE
ANKRD54	96.04570054967999	-2.3693114657896467e-5	0.0014426991742525358	0.004062410600080695	0.017856272198025446	TRUE
SETX	495.9530472199142	-2.370123758216325e-5	0.0014426378602857507	0.026945642290187595	0.081240082867915	FALSE
C6orf47	149.65687420714283	-2.371311068833764e-5	0.0014427317596191198	3.5213677928899295e-4	0.002334160743492018	TRUE
TROVE2	474.07343120469386	-2.373303365234835e-5	0.0014425479433894206	0.7113873673515869	0.8300848272043256	FALSE
ZNF121	146.1935064829609	-2.3735335819975793e-5	0.0014426979484083728	0.010770419954609754	0.0393176383701766	TRUE
DHDDS	80.6717737952554	-2.3743543149449505e-5	0.0014426470109180805	0.02322421880886383	0.07206595420590095	FALSE
BET1L	111.19135324398334	-2.375302391412287e-5	0.0014426864399624793	0.04538540551644516	0.12136640366911408	FALSE
MIS12	156.02964970176828	-2.3788817214909696e-5	0.001442690756605524	0.006093660723967092	0.024890417990778135	TRUE
ZNF181	76.01211452154922	-2.3806696993992726e-5	0.0014427540874076437	8.315150737938652e-6	9.542126523993537e-5	TRUE
CD47	859.7090546015922	-2.3834289791730894e-5	0.0014427315870207845	6.079609746123494e-4	0.0036805967504847884	TRUE
ZNF248	79.47548710533236	-2.384531040521942e-5	0.001442714235739979	0.0016184312978132214	0.008360237854795565	TRUE
GLTSCR1L	73.17635830793203	-2.3848679566703914e-5	0.0014426818097935377	0.008062996141554934	0.03118633380228811	TRUE
TUSC2	377.6112786591909	-2.3881542507722814e-5	0.0014426701285700397	0.011747763406744192	0.04221200786239888	TRUE
CHERP	129.11944231615132	-2.3912317674020763e-5	0.0014427012587894326	0.0034156454395128477	0.015522807302648649	TRUE
EXOSC4	205.64627540720227	-2.396288576130637e-5	0.0014427440052184586	0.05452953970141781	0.1399890419485341	FALSE
RFX5	124.94780589399855	-2.4003579379777997e-5	0.0014427321203004774	3.980936068584021e-4	0.002578584989490823	TRUE
WAC	586.1322929881704	-2.4004688800243767e-5	0.0014423106452486729	0.20273908083208803	0.36613622850642513	FALSE
NUP107	276.945711761536	-2.4005699570583623e-5	0.001442760729473027	1.8508930715527691e-6	2.5992575148084294e-5	TRUE
ARL2BP	299.9309148786744	-2.400894232840734e-5	0.001442692639138703	0.18159208144185232	0.33897912154387616	FALSE
SUGP2	287.6305600167938	-2.4035192493502725e-5	0.0014426809020800502	0.00997765398901702	0.03708287892789886	TRUE
C1RL	116.38794138813	-2.407515481144462e-5	0.0014427251261705857	7.35806358406215e-4	0.004334535920538471	TRUE
CSTF1	84.51629250693675	-2.4090342769615115e-5	0.0014426427573102426	0.021365719457609178	0.06761124904958324	FALSE
KDM5A	484.04988302307754	-2.4100525857968443e-5	0.0014426526978182687	0.13866007175635928	0.27986777108907485	FALSE
GGNBP2	790.9853816872588	-2.4116894875177544e-5	0.001442588720226122	0.02707736506576116	0.08153419803066181	FALSE
TBC1D31	73.9686149137326	-2.4118767144252713e-5	0.0014427238634853116	8.524530445905974e-4	0.004910533862396587	TRUE
SNX29P2	358.1449663390365	-2.413765057548562e-5	0.0014427767218233231	0.003147775485515696	0.014520683665089393	TRUE
TTPAL	190.54947041433007	-2.4153122928663435e-5	0.0014427453918669504	0.01107995418832509	0.04022894445111282	TRUE
ZNF33B	208.52684684156094	-2.4162174027097268e-5	0.0014427520511954915	2.1469421029601883e-5	2.1598850120944628e-4	TRUE
SECISBP2	483.40456121099277	-2.416636122071089e-5	0.0014426374684700233	0.007378391154825398	0.029010613135906117	TRUE
CLPX	192.82069246172202	-2.4169701611261715e-5	0.0014425218786207285	0.11177723796706299	0.23904932490686404	FALSE
ANKRD13D	215.07032341489142	-2.417555710883678e-5	0.0014427107455746058	0.0020822795681348072	0.01033387369784223	TRUE
KIAA1009	127.94244162319814	-2.4198733156691744e-5	0.0014427092956524944	0.0022930658048169908	0.011174478724722301	TRUE
PSMG4	337.51005187714384	-2.4236997924576527e-5	0.0014426968710989133	0.06046010044878584	0.1517472165224922	FALSE
MPHOSPH10	328.0250778877594	-2.4309690584416573e-5	0.0014426613355668898	0.021234721127690283	0.06728137893446433	FALSE
PTER	133.17703312504466	-2.4317679310663816e-5	0.0014427157173452102	0.07678111725849265	0.1814215309541621	FALSE
CHTOP	416.5911539168589	-2.432102144555033e-5	0.0014426570440517184	0.04991313251529616	0.1306518683241603	FALSE
ZNF224	228.57426237404243	-2.4346033201089885e-5	0.001442763640298641	1.195121920194898e-6	1.7785269092839116e-5	TRUE
L3MBTL2	96.40811892718035	-2.4349436884696924e-5	0.0014427057306718176	0.002776198183590244	0.01308548264154082	TRUE
